,serialtarjeta,idsam,fechahoraevento,producto,montoevento,consecutivoevento,identidad,tipoevento,latitude,longitude,idrutaestacion,tipotransporte,ymd,year,month,day,hour
730239,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 17:15:32,MO,2300,8384,3,4,-25.36562,-57.38612,0193,1,2022-10-28 (Ju),2022,10,28,17
730369,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 17:15:26,MO,2300,8383,3,4,-25.36562,-57.38612,0193,1,2022-10-28 (Ju),2022,10,28,17
748599,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 16:56:12,MO,2300,8381,3,4,-25.36647,-57.39793,0192,1,2022-10-28 (Ju),2022,10,28,16
750442,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 16:53:44,MO,2300,8380,3,4,-25.3647,-57.39106,0192,1,2022-10-28 (Ju),2022,10,28,16
754315,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 16:48:42,MO,2300,8379,3,4,-25.37492,-57.37312,0192,1,2022-10-28 (Ju),2022,10,28,16
755167,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 16:47:38,MO,2300,8378,3,4,-25.37726,-57.37275,0192,1,2022-10-28 (Ju),2022,10,28,16
755893,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 16:46:34,MO,2300,8377,3,4,-25.37942,-57.37226,0192,1,2022-10-28 (Ju),2022,10,28,16
755989,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 16:46:28,MO,2300,8376,3,4,-25.38008,-57.37199,0192,1,2022-10-28 (Ju),2022,10,28,16
761064,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 16:39:44,MO,2300,8375,3,4,-25.39177,-57.3558,0192,1,2022-10-28 (Ju),2022,10,28,16
761152,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 16:39:38,MO,2300,8374,3,4,-25.39203,-57.35528,0192,1,2022-10-28 (Ju),2022,10,28,16
765743,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 16:33:32,MO,2300,8373,3,4,-25.39611,-57.34782,0192,1,2022-10-28 (Ju),2022,10,28,16
765800,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 16:33:28,MO,2300,8372,3,4,-25.3961,-57.34782,0192,1,2022-10-28 (Ju),2022,10,28,16
765883,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 16:33:22,MO,2300,8371,3,4,-25.3961,-57.34782,0192,1,2022-10-28 (Ju),2022,10,28,16
774571,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 16:21:16,MO,2300,8370,3,4,-25.37906,-57.38351,0193,1,2022-10-28 (Ju),2022,10,28,16
774656,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 16:21:10,MO,2300,8369,3,4,-25.37902,-57.3842,0193,1,2022-10-28 (Ju),2022,10,28,16
792338,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 15:55:20,MO,2300,8368,3,4,-25.37982,-57.39794,0193,1,2022-10-28 (Ju),2022,10,28,15
803058,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 15:37:50,MO,2300,8367,3,4,-25.39256,-57.35425,0192,1,2022-10-28 (Ju),2022,10,28,15
811662,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 15:24:08,MO,2300,8366,3,4,-25.38646,-57.36675,0193,1,2022-10-28 (Ju),2022,10,28,15
819231,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 15:12:12,MO,2300,8365,3,4,-25.36917,-57.37926,0193,1,2022-10-28 (Ju),2022,10,28,15
820556,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 15:10:12,MO,2300,8364,3,4,-25.36529,-57.38849,0193,1,2022-10-28 (Ju),2022,10,28,15
820624,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 15:10:06,MO,2300,8363,3,4,-25.36529,-57.38849,0193,1,2022-10-28 (Ju),2022,10,28,15
822259,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 15:07:32,MO,2300,8362,3,4,-25.36913,-57.39818,0193,1,2022-10-28 (Ju),2022,10,28,15
822327,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 15:07:24,MO,2300,8361,3,4,-25.36913,-57.39818,0193,1,2022-10-28 (Ju),2022,10,28,15
824050,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 15:04:36,MO,2300,8360,3,4,-25.37648,-57.39883,0193,1,2022-10-28 (Ju),2022,10,28,15
824100,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 15:04:32,MO,2300,8359,3,4,-25.37691,-57.39887,0193,1,2022-10-28 (Ju),2022,10,28,15
826737,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 14:59:50,MO,2300,8358,3,4,-25.3798,-57.39818,0193,1,2022-10-28 (Ju),2022,10,28,14
826778,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 14:59:46,MO,2300,8357,3,4,-25.3798,-57.39818,0193,1,2022-10-28 (Ju),2022,10,28,14
826823,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 14:59:42,MO,2300,8356,3,4,-25.3798,-57.39818,0193,1,2022-10-28 (Ju),2022,10,28,14
826883,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 14:59:36,MO,2300,8355,3,4,-25.3798,-57.39818,0193,1,2022-10-28 (Ju),2022,10,28,14
826915,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 14:59:32,MO,2300,8354,3,4,-25.3798,-57.39818,0193,1,2022-10-28 (Ju),2022,10,28,14
852550,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 14:12:34,MO,1500,8350,3,4,-25.36925,-57.37914,0193,1,2022-10-28 (Ju),2022,10,28,14
852551,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 14:12:34,CR,800,8351,3,4,-25.36925,-57.37914,0193,1,2022-10-28 (Ju),2022,10,28,14
852950,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 14:11:54,MO,2300,8349,3,4,-25.36833,-57.38113,0193,1,2022-10-28 (Ju),2022,10,28,14
852992,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 14:11:50,MO,2300,8348,3,4,-25.36796,-57.38188,0193,1,2022-10-28 (Ju),2022,10,28,14
853102,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 14:11:40,MO,2300,8347,3,4,-25.36767,-57.38237,0193,1,2022-10-28 (Ju),2022,10,28,14
853731,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 14:10:32,MO,2300,8346,3,4,-25.36591,-57.38462,0193,1,2022-10-28 (Ju),2022,10,28,14
853819,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 14:10:24,MO,2300,8345,3,4,-25.36591,-57.38462,0193,1,2022-10-28 (Ju),2022,10,28,14
854917,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 14:08:16,MO,2300,8344,3,4,-25.36434,-57.39259,0193,1,2022-10-28 (Ju),2022,10,28,14
855941,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 14:06:18,MO,2300,8343,3,4,-25.36884,-57.39816,0193,1,2022-10-28 (Ju),2022,10,28,14
856849,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 14:04:40,MO,2300,8342,3,4,-25.37453,-57.39867,0193,1,2022-10-28 (Ju),2022,10,28,14
857604,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 14:03:12,MO,2300,8341,3,4,-25.37757,-57.39826,0193,1,2022-10-28 (Ju),2022,10,28,14
859518,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 13:59:46,MO,2300,8340,3,4,-25.37971,-57.39876,0193,1,2022-10-28 (Ju),2022,10,28,13
871682,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 13:36:28,MO,2300,8339,3,4,-25.39325,-57.35287,0192,1,2022-10-28 (Ju),2022,10,28,13
871725,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 13:36:24,MO,2300,8338,3,4,-25.39325,-57.35287,0192,1,2022-10-28 (Ju),2022,10,28,13
877183,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 13:27:14,MO,2300,8337,3,4,-25.39602,-57.34786,0192,1,2022-10-28 (Ju),2022,10,28,13
885892,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 13:13:26,MO,2300,8336,3,4,-25.38416,-57.3713,0193,1,2022-10-28 (Ju),2022,10,28,13
886461,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 13:12:36,MO,2300,8335,3,4,-25.38184,-57.37123,0193,1,2022-10-28 (Ju),2022,10,28,13
887907,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 13:10:30,MO,2300,8334,3,4,-25.37197,-57.37445,0193,1,2022-10-28 (Ju),2022,10,28,13
892821,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 13:03:08,MO,2300,8333,3,4,-25.37588,-57.39895,0193,1,2022-10-28 (Ju),2022,10,28,13
892953,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 13:02:56,MO,2300,8332,3,4,-25.37616,-57.39894,0193,1,2022-10-28 (Ju),2022,10,28,13
893019,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 13:02:50,MO,2300,8331,3,4,-25.37696,-57.39891,0193,1,2022-10-28 (Ju),2022,10,28,13
894632,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 13:00:18,MO,2300,8330,3,4,-25.37838,-57.39862,0193,1,2022-10-28 (Ju),2022,10,28,13
898089,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:54:30,MO,2300,8329,3,4,-25.37143,-57.39779,0192,1,2022-10-28 (Ju),2022,10,28,12
898158,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:54:24,MO,2300,8328,3,4,-25.37143,-57.39779,0192,1,2022-10-28 (Ju),2022,10,28,12
898877,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:53:16,MO,2300,8327,3,4,-25.36819,-57.39813,0192,1,2022-10-28 (Ju),2022,10,28,12
901460,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:49:24,MO,2300,8326,3,4,-25.3668,-57.38334,0192,1,2022-10-28 (Ju),2022,10,28,12
906891,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:40:56,MO,2300,8325,3,4,-25.38824,-57.36267,0192,1,2022-10-28 (Ju),2022,10,28,12
906932,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:40:52,MO,2300,8324,3,4,-25.3888,-57.36153,0192,1,2022-10-28 (Ju),2022,10,28,12
907003,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:40:46,MO,2300,8323,3,4,-25.3888,-57.36153,0192,1,2022-10-28 (Ju),2022,10,28,12
907751,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:39:40,MO,2300,8322,3,4,-25.39113,-57.35701,0192,1,2022-10-28 (Ju),2022,10,28,12
907823,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:39:34,MO,2300,8321,3,4,-25.39113,-57.35701,0192,1,2022-10-28 (Ju),2022,10,28,12
909064,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:37:44,MO,2300,8320,3,4,-25.39233,-57.35448,0192,1,2022-10-28 (Ju),2022,10,28,12
909114,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:37:40,MO,2300,8319,3,4,-25.39238,-57.35439,0192,1,2022-10-28 (Ju),2022,10,28,12
910176,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:36:02,MO,2300,8318,3,4,-25.39336,-57.35271,0192,1,2022-10-28 (Ju),2022,10,28,12
910407,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:35:40,MO,2300,8317,3,4,-25.39379,-57.35187,0192,1,2022-10-28 (Ju),2022,10,28,12
910472,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:35:36,MO,2300,8316,3,4,-25.39379,-57.35187,0192,1,2022-10-28 (Ju),2022,10,28,12
910930,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:34:54,MO,2300,8315,3,4,-25.39445,-57.35056,0192,1,2022-10-28 (Ju),2022,10,28,12
911002,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:34:48,MO,2300,8314,3,4,-25.39444,-57.3505,0192,1,2022-10-28 (Ju),2022,10,28,12
912113,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:33:06,MO,2300,8313,3,4,-25.39559,-57.34964,0192,1,2022-10-28 (Ju),2022,10,28,12
912194,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:33:00,MO,2300,8312,3,4,-25.39574,-57.34974,0192,1,2022-10-28 (Ju),2022,10,28,12
912244,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:32:56,MO,2300,8311,3,4,-25.39574,-57.34974,0192,1,2022-10-28 (Ju),2022,10,28,12
912286,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:32:52,MO,2300,8310,3,4,-25.39588,-57.34961,0192,1,2022-10-28 (Ju),2022,10,28,12
912567,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:32:28,MO,2300,8309,3,4,-25.39617,-57.34906,0192,1,2022-10-28 (Ju),2022,10,28,12
912683,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:32:16,MO,2300,8308,3,4,-25.39626,-57.34888,0192,1,2022-10-28 (Ju),2022,10,28,12
926240,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:12:36,CR,1900,8305,3,4,-25.37337,-57.37348,0193,1,2022-10-28 (Ju),2022,10,28,12
926242,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:12:36,MO,400,8304,3,4,-25.37337,-57.37348,0193,1,2022-10-28 (Ju),2022,10,28,12
927412,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:10:54,MO,2300,8303,3,4,-25.37014,-57.37706,0193,1,2022-10-28 (Ju),2022,10,28,12
927805,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:10:24,MO,2300,8302,3,4,-25.36968,-57.37806,0193,1,2022-10-28 (Ju),2022,10,28,12
927840,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:10:20,MO,2300,8301,3,4,-25.36948,-57.37861,0193,1,2022-10-28 (Ju),2022,10,28,12
932506,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:03:10,MO,2300,8300,3,4,-25.37391,-57.39851,0193,1,2022-10-28 (Ju),2022,10,28,12
932581,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 12:03:04,MO,2300,8299,3,4,-25.37391,-57.39851,0193,1,2022-10-28 (Ju),2022,10,28,12
937922,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:53:36,MO,2300,8298,3,4,-25.37494,-57.39884,0192,1,2022-10-28 (Ju),2022,10,28,11
937978,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:53:30,MO,2300,8297,3,4,-25.37457,-57.39874,0192,1,2022-10-28 (Ju),2022,10,28,11
938048,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:53:24,MO,2300,8296,3,4,-25.37457,-57.39874,0192,1,2022-10-28 (Ju),2022,10,28,11
940147,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:49:32,MO,2300,8295,3,4,-25.36443,-57.39562,0192,1,2022-10-28 (Ju),2022,10,28,11
940168,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:49:28,MO,2300,8294,3,4,-25.36399,-57.39441,0192,1,2022-10-28 (Ju),2022,10,28,11
941009,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:47:54,MO,2300,8293,3,4,-25.36525,-57.3884,0192,1,2022-10-28 (Ju),2022,10,28,11
946672,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:36:48,MO,2300,8292,3,4,-25.39367,-57.35209,0192,1,2022-10-28 (Ju),2022,10,28,11
947397,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:35:22,MO,2300,8291,3,4,-25.39485,-57.34973,0192,1,2022-10-28 (Ju),2022,10,28,11
953897,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:22:22,MO,2300,8290,3,4,-25.38436,-57.37115,0193,1,2022-10-28 (Ju),2022,10,28,11
958193,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:13:40,MO,2300,8289,3,4,-25.36771,-57.38222,0193,1,2022-10-28 (Ju),2022,10,28,11
961620,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:06:48,MO,2300,8288,3,4,-25.37202,-57.39787,0193,1,2022-10-28 (Ju),2022,10,28,11
961707,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:06:36,MO,2300,8287,3,4,-25.37253,-57.39804,0193,1,2022-10-28 (Ju),2022,10,28,11
961743,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:06:32,MO,2300,8286,3,4,-25.37325,-57.39828,0193,1,2022-10-28 (Ju),2022,10,28,11
961795,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:06:26,MO,2300,8285,3,4,-25.37325,-57.39828,0193,1,2022-10-28 (Ju),2022,10,28,11
961838,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:06:20,MO,2300,8284,3,4,-25.37369,-57.39844,0193,1,2022-10-28 (Ju),2022,10,28,11
961876,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:06:14,MO,2300,8283,3,4,-25.37369,-57.39844,0193,1,2022-10-28 (Ju),2022,10,28,11
961930,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 11:06:08,MO,2300,8282,3,4,-25.37402,-57.39858,0193,1,2022-10-28 (Ju),2022,10,28,11
968550,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 10:51:40,MO,2300,8280,3,4,-25.37972,-57.39814,0193,1,2022-10-28 (Ju),2022,10,28,10
982785,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 10:19:12,MO,2300,8279,3,4,-25.38081,-57.37789,0193,1,2022-10-28 (Ju),2022,10,28,10
985623,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 10:12:48,MO,2300,8278,3,4,-25.37356,-57.37343,0193,1,2022-10-28 (Ju),2022,10,28,10
986208,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 10:11:34,MO,2300,8277,3,4,-25.36983,-57.37756,0193,1,2022-10-28 (Ju),2022,10,28,10
986811,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 10:10:14,MO,2300,8276,3,4,-25.36821,-57.3813,0193,1,2022-10-28 (Ju),2022,10,28,10
987714,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 10:08:12,MO,2300,8275,3,4,-25.36511,-57.38988,0193,1,2022-10-28 (Ju),2022,10,28,10
987831,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 10:07:56,MO,2300,8274,3,4,-25.36488,-57.39054,0193,1,2022-10-28 (Ju),2022,10,28,10
990281,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 10:02:26,MO,2300,8273,3,4,-25.37713,-57.39868,0193,1,2022-10-28 (Ju),2022,10,28,10
990313,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 10:02:20,MO,2300,8272,3,4,-25.37713,-57.39868,0193,1,2022-10-28 (Ju),2022,10,28,10
990360,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 10:02:14,MO,2300,8271,3,4,-25.37718,-57.39842,0193,1,2022-10-28 (Ju),2022,10,28,10
995992,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 09:49:32,MO,2300,8270,3,4,-25.37539,-57.39894,0192,1,2022-10-28 (Ju),2022,10,28,9
1003004,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 09:34:00,MO,2300,8269,3,4,-25.39251,-57.35426,0192,1,2022-10-28 (Ju),2022,10,28,9
1008873,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 09:20:56,MO,2300,8268,3,4,-25.39421,-57.35127,0192,1,2022-10-28 (Ju),2022,10,28,9
1019258,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 08:58:52,MO,2300,8267,3,4,-25.37387,-57.3985,0193,1,2022-10-28 (Ju),2022,10,28,8
1020208,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 08:56:48,MO,2300,8266,3,4,-25.37766,-57.3983,0193,1,2022-10-28 (Ju),2022,10,28,8
1031231,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 08:33:56,MO,2300,8265,3,4,-25.39299,-57.3535,0192,1,2022-10-28 (Ju),2022,10,28,8
1035681,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-28 08:25:54,MO,2300,8264,3,4,-25.39609,-57.34787,0192,1,2022-10-28 (Ju),2022,10,28,8
1271162,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 20:13:04,MO,2300,8263,3,4,-25.37231,-57.37413,0193,1,2022-10-27 (Mi),2022,10,27,20
1293623,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 19:17:00,MO,2300,8262,3,4,-25.3646,-57.39143,0192,1,2022-10-27 (Mi),2022,10,27,19
1298855,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 19:07:14,MO,2300,8261,3,4,-25.38969,-57.35981,0192,1,2022-10-27 (Mi),2022,10,27,19
1301114,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 19:03:14,MO,2300,8260,3,4,-25.39385,-57.35181,0192,1,2022-10-27 (Mi),2022,10,27,19
1301415,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 19:02:36,MO,2300,8259,3,4,-25.39454,-57.35037,0192,1,2022-10-27 (Mi),2022,10,27,19
1304001,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 18:57:56,MO,2300,8258,3,4,-25.3961,-57.34782,0192,1,2022-10-27 (Mi),2022,10,27,18
1306880,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 18:52:44,MO,2300,8257,3,4,-25.39329,-57.35304,0193,1,2022-10-27 (Mi),2022,10,27,18
1320810,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 18:31:14,MO,2300,8256,3,4,-25.37391,-57.39845,0193,1,2022-10-27 (Mi),2022,10,27,18
1320962,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 18:31:00,MO,2300,8255,3,4,-25.37413,-57.39852,0193,1,2022-10-27 (Mi),2022,10,27,18
1324679,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 18:26:12,MO,2300,8254,3,4,-25.3798,-57.39869,0193,1,2022-10-27 (Mi),2022,10,27,18
1324724,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 18:26:08,MO,2300,8253,3,4,-25.3798,-57.39869,0193,1,2022-10-27 (Mi),2022,10,27,18
1324809,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 18:26:02,MO,2300,8252,3,4,-25.3798,-57.3987,0193,1,2022-10-27 (Mi),2022,10,27,18
1324859,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 18:25:58,MO,2300,8251,3,4,-25.3798,-57.3987,0193,1,2022-10-27 (Mi),2022,10,27,18
1324928,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 18:25:54,MO,2300,8250,3,4,-25.3798,-57.3987,0193,1,2022-10-27 (Mi),2022,10,27,18
1325000,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 18:25:48,MO,2300,8249,3,4,-25.3798,-57.3987,0193,1,2022-10-27 (Mi),2022,10,27,18
1325061,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 18:25:44,MO,2300,8248,3,4,-25.3798,-57.39869,0193,1,2022-10-27 (Mi),2022,10,27,18
1382286,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 17:21:30,MO,2300,8246,3,4,-25.37317,-57.37365,0193,1,2022-10-27 (Mi),2022,10,27,17
1387295,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 17:16:22,MO,2300,8245,3,4,-25.36534,-57.38793,0193,1,2022-10-27 (Mi),2022,10,27,17
1393246,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 17:10:36,MO,2300,8244,3,4,-25.37655,-57.39889,0193,1,2022-10-27 (Mi),2022,10,27,17
1393321,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 17:10:32,MO,2300,8243,3,4,-25.37655,-57.39889,0193,1,2022-10-27 (Mi),2022,10,27,17
1393771,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 17:10:04,MO,2300,8242,3,4,-25.37708,-57.39881,0193,1,2022-10-27 (Mi),2022,10,27,17
1393914,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 17:09:56,MO,2300,8241,3,4,-25.37719,-57.39846,0193,1,2022-10-27 (Mi),2022,10,27,17
1393978,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-27 17:09:52,MO,2300,8240,3,4,-25.37719,-57.39846,0193,1,2022-10-27 (Mi),2022,10,27,17
